id,container id,scenario,background,illumination,width at the top,width at the bottom,height,depth,container capacity,container mass,filling type,filling level,filling density,filling mass,object mass,handover starting frame,handover start timestamp,handover hand,audio_file,rgb_view1,rgb_view2,rgb_view3,rgb_view4
189,1,1,0,0,98.0,61.0,119.0,-1.0,520.0,10.0,1,1,0.34,109.0,119.0,-1,-1,-1,data/train/audio/000189.wav,data/train/view1/rgb/000189.mp4,data/train/view2/rgb/000189.mp4,data/train/view3/rgb/000189.mp4,data/train/view4/rgb/000189.mp4
190,4,0,0,0,88.0,56.0,91.0,-1.0,296.0,86.0,1,1,0.34,45.0,131.0,-1,-1,-1,data/train/audio/000190.wav,data/train/view1/rgb/000190.mp4,data/train/view2/rgb/000190.mp4,data/train/view3/rgb/000190.mp4,data/train/view4/rgb/000190.mp4
191,5,2,1,1,81.0,67.0,136.0,-1.0,363.0,134.0,3,2,1.0,327.0,461.0,-1,-1,-1,data/train/audio/000191.wav,data/train/view1/rgb/000191.mp4,data/train/view2/rgb/000191.mp4,data/train/view3/rgb/000191.mp4,data/train/view4/rgb/000191.mp4
192,1,2,0,1,98.0,61.0,119.0,-1.0,520.0,10.0,2,2,0.82,399.0,409.0,-1,-1,-1,data/train/audio/000192.wav,data/train/view1/rgb/000192.mp4,data/train/view2/rgb/000192.mp4,data/train/view3/rgb/000192.mp4,data/train/view4/rgb/000192.mp4
193,5,0,0,1,81.0,67.0,136.0,-1.0,363.0,134.0,2,2,0.82,262.0,396.0,-1,-1,-1,data/train/audio/000193.wav,data/train/view1/rgb/000193.mp4,data/train/view2/rgb/000193.mp4,data/train/view3/rgb/000193.mp4,data/train/view4/rgb/000193.mp4
194,7,1,0,0,193.0,193.0,241.0,69.0,3209.397,59.0,1,1,0.34,717.0,776.0,-1,-1,-1,data/train/audio/000194.wav,data/train/view1/rgb/000194.mp4,data/train/view2/rgb/000194.mp4,data/train/view3/rgb/000194.mp4,data/train/view4/rgb/000194.mp4
195,4,0,0,1,88.0,56.0,91.0,-1.0,296.0,86.0,0,0,0.0,0.0,86.0,-1,-1,-1,data/train/audio/000195.wav,data/train/view1/rgb/000195.mp4,data/train/view2/rgb/000195.mp4,data/train/view3/rgb/000195.mp4,data/train/view4/rgb/000195.mp4
196,7,2,1,0,193.0,193.0,241.0,69.0,3209.397,59.0,0,0,0.0,0.0,59.0,-1,-1,-1,data/train/audio/000196.wav,data/train/view1/rgb/000196.mp4,data/train/view2/rgb/000196.mp4,data/train/view3/rgb/000196.mp4,data/train/view4/rgb/000196.mp4
197,8,0,1,0,135.0,135.0,164.0,56.0,1239.84,31.0,2,2,0.82,1084.0,1115.0,-1,-1,-1,data/train/audio/000197.wav,data/train/view1/rgb/000197.mp4,data/train/view2/rgb/000197.mp4,data/train/view3/rgb/000197.mp4,data/train/view4/rgb/000197.mp4
198,3,2,0,1,69.0,39.0,85.0,-1.0,202.0,3.0,1,1,0.34,36.0,39.0,-1,-1,-1,data/train/audio/000198.wav,data/train/view1/rgb/000198.mp4,data/train/view2/rgb/000198.mp4,data/train/view3/rgb/000198.mp4,data/train/view4/rgb/000198.mp4
199,4,1,0,0,88.0,56.0,91.0,-1.0,296.0,86.0,3,1,1.0,148.0,234.0,-1,-1,-1,data/train/audio/000199.wav,data/train/view1/rgb/000199.mp4,data/train/view2/rgb/000199.mp4,data/train/view3/rgb/000199.mp4,data/train/view4/rgb/000199.mp4
200,8,1,1,1,135.0,135.0,164.0,56.0,1239.84,31.0,1,1,0.34,266.0,297.0,-1,-1,-1,data/train/audio/000200.wav,data/train/view1/rgb/000200.mp4,data/train/view2/rgb/000200.mp4,data/train/view3/rgb/000200.mp4,data/train/view4/rgb/000200.mp4
201,4,2,0,0,88.0,56.0,91.0,-1.0,296.0,86.0,1,1,0.34,45.0,131.0,-1,-1,-1,data/train/audio/000201.wav,data/train/view1/rgb/000201.mp4,data/train/view2/rgb/000201.mp4,data/train/view3/rgb/000201.mp4,data/train/view4/rgb/000201.mp4
202,4,0,0,0,88.0,56.0,91.0,-1.0,296.0,86.0,0,0,0.0,0.0,86.0,-1,-1,-1,data/train/audio/000202.wav,data/train/view1/rgb/000202.mp4,data/train/view2/rgb/000202.mp4,data/train/view3/rgb/000202.mp4,data/train/view4/rgb/000202.mp4
203,2,0,0,1,69.0,42.0,72.0,-1.0,185.0,2.0,3,2,1.0,167.0,169.0,-1,-1,-1,data/train/audio/000203.wav,data/train/view1/rgb/000203.mp4,data/train/view2/rgb/000203.mp4,data/train/view3/rgb/000203.mp4,data/train/view4/rgb/000203.mp4
204,7,0,0,0,193.0,193.0,241.0,69.0,3209.397,59.0,2,2,0.82,2680.0,2739.0,-1,-1,-1,data/train/audio/000204.wav,data/train/view1/rgb/000204.mp4,data/train/view2/rgb/000204.mp4,data/train/view3/rgb/000204.mp4,data/train/view4/rgb/000204.mp4
205,6,0,0,1,49.0,59.0,175.0,-1.0,128.0,15.0,0,0,0.0,0.0,15.0,-1,-1,-1,data/train/audio/000205.wav,data/train/view1/rgb/000205.mp4,data/train/view2/rgb/000205.mp4,data/train/view3/rgb/000205.mp4,data/train/view4/rgb/000205.mp4
206,5,0,1,1,81.0,67.0,136.0,-1.0,363.0,134.0,2,1,0.82,146.0,280.0,-1,-1,-1,data/train/audio/000206.wav,data/train/view1/rgb/000206.mp4,data/train/view2/rgb/000206.mp4,data/train/view3/rgb/000206.mp4,data/train/view4/rgb/000206.mp4
207,7,0,0,0,193.0,193.0,241.0,69.0,3209.397,59.0,2,1,0.82,1489.0,1548.0,-1,-1,-1,data/train/audio/000207.wav,data/train/view1/rgb/000207.mp4,data/train/view2/rgb/000207.mp4,data/train/view3/rgb/000207.mp4,data/train/view4/rgb/000207.mp4
208,5,0,1,1,81.0,67.0,136.0,-1.0,363.0,134.0,1,2,0.34,128.0,262.0,-1,-1,-1,data/train/audio/000208.wav,data/train/view1/rgb/000208.mp4,data/train/view2/rgb/000208.mp4,data/train/view3/rgb/000208.mp4,data/train/view4/rgb/000208.mp4
209,3,2,1,1,69.0,39.0,85.0,-1.0,202.0,3.0,2,2,0.82,147.6,150.6,-1,-1,-1,data/train/audio/000209.wav,data/train/view1/rgb/000209.mp4,data/train/view2/rgb/000209.mp4,data/train/view3/rgb/000209.mp4,data/train/view4/rgb/000209.mp4
210,2,1,1,1,69.0,42.0,72.0,-1.0,185.0,2.0,3,1,1.0,93.0,95.0,-1,-1,-1,data/train/audio/000210.wav,data/train/view1/rgb/000210.mp4,data/train/view2/rgb/000210.mp4,data/train/view3/rgb/000210.mp4,data/train/view4/rgb/000210.mp4
211,1,0,0,1,98.0,61.0,119.0,-1.0,520.0,10.0,1,2,0.34,195.0,205.0,-1,-1,-1,data/train/audio/000211.wav,data/train/view1/rgb/000211.mp4,data/train/view2/rgb/000211.mp4,data/train/view3/rgb/000211.mp4,data/train/view4/rgb/000211.mp4
212,2,2,1,1,69.0,42.0,72.0,-1.0,185.0,2.0,2,1,0.82,76.0,78.0,-1,-1,-1,data/train/audio/000212.wav,data/train/view1/rgb/000212.mp4,data/train/view2/rgb/000212.mp4,data/train/view3/rgb/000212.mp4,data/train/view4/rgb/000212.mp4
213,3,1,1,1,69.0,39.0,85.0,-1.0,202.0,3.0,0,0,0.0,0.0,3.0,-1,-1,-1,data/train/audio/000213.wav,data/train/view1/rgb/000213.mp4,data/train/view2/rgb/000213.mp4,data/train/view3/rgb/000213.mp4,data/train/view4/rgb/000213.mp4
214,9,2,0,0,80.0,80.0,131.0,45.0,471.6,15.0,2,2,0.82,347.0,362.0,-1,-1,-1,data/train/audio/000214.wav,data/train/view1/rgb/000214.mp4,data/train/view2/rgb/000214.mp4,data/train/view3/rgb/000214.mp4,data/train/view4/rgb/000214.mp4
215,7,1,0,0,193.0,193.0,241.0,69.0,3209.397,59.0,2,2,0.82,2680.0,2739.0,-1,-1,-1,data/train/audio/000215.wav,data/train/view1/rgb/000215.mp4,data/train/view2/rgb/000215.mp4,data/train/view3/rgb/000215.mp4,data/train/view4/rgb/000215.mp4
216,6,2,1,0,49.0,59.0,175.0,-1.0,128.0,15.0,3,1,1.0,64.0,79.0,-1,-1,-1,data/train/audio/000216.wav,data/train/view1/rgb/000216.mp4,data/train/view2/rgb/000216.mp4,data/train/view3/rgb/000216.mp4,data/train/view4/rgb/000216.mp4
217,6,0,0,0,49.0,59.0,175.0,-1.0,128.0,15.0,0,0,0.0,0.0,15.0,-1,-1,-1,data/train/audio/000217.wav,data/train/view1/rgb/000217.mp4,data/train/view2/rgb/000217.mp4,data/train/view3/rgb/000217.mp4,data/train/view4/rgb/000217.mp4
218,6,2,1,1,49.0,59.0,175.0,-1.0,128.0,15.0,1,2,0.34,39.0,54.0,-1,-1,-1,data/train/audio/000218.wav,data/train/view1/rgb/000218.mp4,data/train/view2/rgb/000218.mp4,data/train/view3/rgb/000218.mp4,data/train/view4/rgb/000218.mp4
219,6,1,1,0,49.0,59.0,175.0,-1.0,128.0,15.0,3,1,1.0,64.0,79.0,-1,-1,-1,data/train/audio/000219.wav,data/train/view1/rgb/000219.mp4,data/train/view2/rgb/000219.mp4,data/train/view3/rgb/000219.mp4,data/train/view4/rgb/000219.mp4
220,1,2,0,1,98.0,61.0,119.0,-1.0,520.0,10.0,0,0,0.0,0.0,10.0,-1,-1,-1,data/train/audio/000220.wav,data/train/view1/rgb/000220.mp4,data/train/view2/rgb/000220.mp4,data/train/view3/rgb/000220.mp4,data/train/view4/rgb/000220.mp4
221,3,1,0,1,69.0,39.0,85.0,-1.0,202.0,3.0,1,2,0.34,66.0,69.0,-1,-1,-1,data/train/audio/000221.wav,data/train/view1/rgb/000221.mp4,data/train/view2/rgb/000221.mp4,data/train/view3/rgb/000221.mp4,data/train/view4/rgb/000221.mp4
222,6,2,0,1,49.0,59.0,175.0,-1.0,128.0,15.0,0,0,0.0,0.0,15.0,-1,-1,-1,data/train/audio/000222.wav,data/train/view1/rgb/000222.mp4,data/train/view2/rgb/000222.mp4,data/train/view3/rgb/000222.mp4,data/train/view4/rgb/000222.mp4
223,9,1,0,0,80.0,80.0,131.0,45.0,471.6,15.0,2,1,0.82,193.0,208.0,-1,-1,-1,data/train/audio/000223.wav,data/train/view1/rgb/000223.mp4,data/train/view2/rgb/000223.mp4,data/train/view3/rgb/000223.mp4,data/train/view4/rgb/000223.mp4
224,4,1,0,1,88.0,56.0,91.0,-1.0,296.0,86.0,1,1,0.34,45.0,131.0,-1,-1,-1,data/train/audio/000224.wav,data/train/view1/rgb/000224.mp4,data/train/view2/rgb/000224.mp4,data/train/view3/rgb/000224.mp4,data/train/view4/rgb/000224.mp4
225,4,1,1,1,88.0,56.0,91.0,-1.0,296.0,86.0,1,2,0.34,89.0,175.0,-1,-1,-1,data/train/audio/000225.wav,data/train/view1/rgb/000225.mp4,data/train/view2/rgb/000225.mp4,data/train/view3/rgb/000225.mp4,data/train/view4/rgb/000225.mp4
226,2,2,0,1,69.0,42.0,72.0,-1.0,185.0,2.0,1,1,0.34,35.0,37.0,-1,-1,-1,data/train/audio/000226.wav,data/train/view1/rgb/000226.mp4,data/train/view2/rgb/000226.mp4,data/train/view3/rgb/000226.mp4,data/train/view4/rgb/000226.mp4
227,1,0,0,0,98.0,61.0,119.0,-1.0,520.0,10.0,1,1,0.34,109.0,119.0,-1,-1,-1,data/train/audio/000227.wav,data/train/view1/rgb/000227.mp4,data/train/view2/rgb/000227.mp4,data/train/view3/rgb/000227.mp4,data/train/view4/rgb/000227.mp4
228,6,0,0,0,49.0,59.0,175.0,-1.0,128.0,15.0,1,1,0.34,22.0,37.0,-1,-1,-1,data/train/audio/000228.wav,data/train/view1/rgb/000228.mp4,data/train/view2/rgb/000228.mp4,data/train/view3/rgb/000228.mp4,data/train/view4/rgb/000228.mp4
229,2,0,0,0,69.0,42.0,72.0,-1.0,185.0,2.0,1,1,0.34,35.0,37.0,-1,-1,-1,data/train/audio/000229.wav,data/train/view1/rgb/000229.mp4,data/train/view2/rgb/000229.mp4,data/train/view3/rgb/000229.mp4,data/train/view4/rgb/000229.mp4
230,9,1,1,1,80.0,80.0,131.0,45.0,471.6,15.0,2,2,0.82,347.0,362.0,-1,-1,-1,data/train/audio/000230.wav,data/train/view1/rgb/000230.mp4,data/train/view2/rgb/000230.mp4,data/train/view3/rgb/000230.mp4,data/train/view4/rgb/000230.mp4
231,1,2,0,1,98.0,61.0,119.0,-1.0,520.0,10.0,2,1,0.82,222.0,232.0,-1,-1,-1,data/train/audio/000231.wav,data/train/view1/rgb/000231.mp4,data/train/view2/rgb/000231.mp4,data/train/view3/rgb/000231.mp4,data/train/view4/rgb/000231.mp4
232,5,1,0,0,81.0,67.0,136.0,-1.0,363.0,134.0,1,1,0.34,71.0,205.0,-1,-1,-1,data/train/audio/000232.wav,data/train/view1/rgb/000232.mp4,data/train/view2/rgb/000232.mp4,data/train/view3/rgb/000232.mp4,data/train/view4/rgb/000232.mp4
233,1,2,1,1,98.0,61.0,119.0,-1.0,520.0,10.0,2,2,0.82,399.0,409.0,-1,-1,-1,data/train/audio/000233.wav,data/train/view1/rgb/000233.mp4,data/train/view2/rgb/000233.mp4,data/train/view3/rgb/000233.mp4,data/train/view4/rgb/000233.mp4
234,8,2,0,0,135.0,135.0,164.0,56.0,1239.84,31.0,1,1,0.34,266.0,297.0,-1,-1,-1,data/train/audio/000234.wav,data/train/view1/rgb/000234.mp4,data/train/view2/rgb/000234.mp4,data/train/view3/rgb/000234.mp4,data/train/view4/rgb/000234.mp4
235,8,0,1,1,135.0,135.0,164.0,56.0,1239.84,31.0,2,1,0.82,602.0,633.0,-1,-1,-1,data/train/audio/000235.wav,data/train/view1/rgb/000235.mp4,data/train/view2/rgb/000235.mp4,data/train/view3/rgb/000235.mp4,data/train/view4/rgb/000235.mp4
236,8,0,0,0,135.0,135.0,164.0,56.0,1239.84,31.0,2,1,0.82,602.0,633.0,-1,-1,-1,data/train/audio/000236.wav,data/train/view1/rgb/000236.mp4,data/train/view2/rgb/000236.mp4,data/train/view3/rgb/000236.mp4,data/train/view4/rgb/000236.mp4
237,4,0,1,0,88.0,56.0,91.0,-1.0,296.0,86.0,3,2,1.0,266.0,352.0,-1,-1,-1,data/train/audio/000237.wav,data/train/view1/rgb/000237.mp4,data/train/view2/rgb/000237.mp4,data/train/view3/rgb/000237.mp4,data/train/view4/rgb/000237.mp4
238,2,0,1,1,69.0,42.0,72.0,-1.0,185.0,2.0,1,2,0.34,63.0,65.0,-1,-1,-1,data/train/audio/000238.wav,data/train/view1/rgb/000238.mp4,data/train/view2/rgb/000238.mp4,data/train/view3/rgb/000238.mp4,data/train/view4/rgb/000238.mp4
239,1,1,1,0,98.0,61.0,119.0,-1.0,520.0,10.0,1,1,0.34,109.0,119.0,-1,-1,-1,data/train/audio/000239.wav,data/train/view1/rgb/000239.mp4,data/train/view2/rgb/000239.mp4,data/train/view3/rgb/000239.mp4,data/train/view4/rgb/000239.mp4
240,3,2,0,0,69.0,39.0,85.0,-1.0,202.0,3.0,3,2,1.0,182.0,185.0,-1,-1,-1,data/train/audio/000240.wav,data/train/view1/rgb/000240.mp4,data/train/view2/rgb/000240.mp4,data/train/view3/rgb/000240.mp4,data/train/view4/rgb/000240.mp4
241,2,2,0,1,69.0,42.0,72.0,-1.0,185.0,2.0,3,2,1.0,167.0,169.0,-1,-1,-1,data/train/audio/000241.wav,data/train/view1/rgb/000241.mp4,data/train/view2/rgb/000241.mp4,data/train/view3/rgb/000241.mp4,data/train/view4/rgb/000241.mp4
242,5,1,1,1,81.0,67.0,136.0,-1.0,363.0,134.0,3,2,1.0,327.0,461.0,-1,-1,-1,data/train/audio/000242.wav,data/train/view1/rgb/000242.mp4,data/train/view2/rgb/000242.mp4,data/train/view3/rgb/000242.mp4,data/train/view4/rgb/000242.mp4
243,9,2,1,1,80.0,80.0,131.0,45.0,471.6,15.0,2,2,0.82,347.0,362.0,-1,-1,-1,data/train/audio/000243.wav,data/train/view1/rgb/000243.mp4,data/train/view2/rgb/000243.mp4,data/train/view3/rgb/000243.mp4,data/train/view4/rgb/000243.mp4
244,5,1,1,1,81.0,67.0,136.0,-1.0,363.0,134.0,2,1,0.82,146.0,280.0,-1,-1,-1,data/train/audio/000244.wav,data/train/view1/rgb/000244.mp4,data/train/view2/rgb/000244.mp4,data/train/view3/rgb/000244.mp4,data/train/view4/rgb/000244.mp4
245,5,1,1,1,81.0,67.0,136.0,-1.0,363.0,134.0,0,0,0.0,0.0,134.0,-1,-1,-1,data/train/audio/000245.wav,data/train/view1/rgb/000245.mp4,data/train/view2/rgb/000245.mp4,data/train/view3/rgb/000245.mp4,data/train/view4/rgb/000245.mp4
246,2,0,1,0,69.0,42.0,72.0,-1.0,185.0,2.0,2,2,0.82,137.0,139.0,-1,-1,-1,data/train/audio/000246.wav,data/train/view1/rgb/000246.mp4,data/train/view2/rgb/000246.mp4,data/train/view3/rgb/000246.mp4,data/train/view4/rgb/000246.mp4
247,2,0,1,0,69.0,42.0,72.0,-1.0,185.0,2.0,2,1,0.82,76.0,78.0,-1,-1,-1,data/train/audio/000247.wav,data/train/view1/rgb/000247.mp4,data/train/view2/rgb/000247.mp4,data/train/view3/rgb/000247.mp4,data/train/view4/rgb/000247.mp4
248,1,0,1,1,98.0,61.0,119.0,-1.0,520.0,10.0,3,1,1.0,260.0,270.0,-1,-1,-1,data/train/audio/000248.wav,data/train/view1/rgb/000248.mp4,data/train/view2/rgb/000248.mp4,data/train/view3/rgb/000248.mp4,data/train/view4/rgb/000248.mp4
249,2,0,0,0,69.0,42.0,72.0,-1.0,185.0,2.0,2,1,0.82,76.0,78.0,-1,-1,-1,data/train/audio/000249.wav,data/train/view1/rgb/000249.mp4,data/train/view2/rgb/000249.mp4,data/train/view3/rgb/000249.mp4,data/train/view4/rgb/000249.mp4
250,4,1,1,0,88.0,56.0,91.0,-1.0,296.0,86.0,3,2,1.0,266.0,352.0,-1,-1,-1,data/train/audio/000250.wav,data/train/view1/rgb/000250.mp4,data/train/view2/rgb/000250.mp4,data/train/view3/rgb/000250.mp4,data/train/view4/rgb/000250.mp4
251,4,2,1,0,88.0,56.0,91.0,-1.0,296.0,86.0,3,1,1.0,148.0,234.0,-1,-1,-1,data/train/audio/000251.wav,data/train/view1/rgb/000251.mp4,data/train/view2/rgb/000251.mp4,data/train/view3/rgb/000251.mp4,data/train/view4/rgb/000251.mp4
252,1,2,0,0,98.0,61.0,119.0,-1.0,520.0,10.0,2,2,0.82,399.0,409.0,-1,-1,-1,data/train/audio/000252.wav,data/train/view1/rgb/000252.mp4,data/train/view2/rgb/000252.mp4,data/train/view3/rgb/000252.mp4,data/train/view4/rgb/000252.mp4
253,4,0,0,1,88.0,56.0,91.0,-1.0,296.0,86.0,1,2,0.34,89.0,175.0,-1,-1,-1,data/train/audio/000253.wav,data/train/view1/rgb/000253.mp4,data/train/view2/rgb/000253.mp4,data/train/view3/rgb/000253.mp4,data/train/view4/rgb/000253.mp4
254,4,2,0,1,88.0,56.0,91.0,-1.0,296.0,86.0,0,0,0.0,0.0,86.0,-1,-1,-1,data/train/audio/000254.wav,data/train/view1/rgb/000254.mp4,data/train/view2/rgb/000254.mp4,data/train/view3/rgb/000254.mp4,data/train/view4/rgb/000254.mp4
255,2,1,0,0,69.0,42.0,72.0,-1.0,185.0,2.0,2,1,0.82,76.0,78.0,-1,-1,-1,data/train/audio/000255.wav,data/train/view1/rgb/000255.mp4,data/train/view2/rgb/000255.mp4,data/train/view3/rgb/000255.mp4,data/train/view4/rgb/000255.mp4
256,4,0,0,1,88.0,56.0,91.0,-1.0,296.0,86.0,3,2,1.0,266.0,352.0,-1,-1,-1,data/train/audio/000256.wav,data/train/view1/rgb/000256.mp4,data/train/view2/rgb/000256.mp4,data/train/view3/rgb/000256.mp4,data/train/view4/rgb/000256.mp4
257,8,1,0,0,135.0,135.0,164.0,56.0,1239.84,31.0,1,1,0.34,266.0,297.0,-1,-1,-1,data/train/audio/000257.wav,data/train/view1/rgb/000257.mp4,data/train/view2/rgb/000257.mp4,data/train/view3/rgb/000257.mp4,data/train/view4/rgb/000257.mp4
258,9,2,0,0,80.0,80.0,131.0,45.0,471.6,15.0,1,2,0.34,159.0,174.0,-1,-1,-1,data/train/audio/000258.wav,data/train/view1/rgb/000258.mp4,data/train/view2/rgb/000258.mp4,data/train/view3/rgb/000258.mp4,data/train/view4/rgb/000258.mp4
259,3,2,1,0,69.0,39.0,85.0,-1.0,202.0,3.0,3,1,1.0,101.0,104.0,-1,-1,-1,data/train/audio/000259.wav,data/train/view1/rgb/000259.mp4,data/train/view2/rgb/000259.mp4,data/train/view3/rgb/000259.mp4,data/train/view4/rgb/000259.mp4
260,2,2,1,1,69.0,42.0,72.0,-1.0,185.0,2.0,0,0,0.0,0.0,2.0,-1,-1,-1,data/train/audio/000260.wav,data/train/view1/rgb/000260.mp4,data/train/view2/rgb/000260.mp4,data/train/view3/rgb/000260.mp4,data/train/view4/rgb/000260.mp4
261,7,2,1,0,193.0,193.0,241.0,69.0,3209.397,59.0,1,2,0.34,1291.0,1350.0,-1,-1,-1,data/train/audio/000261.wav,data/train/view1/rgb/000261.mp4,data/train/view2/rgb/000261.mp4,data/train/view3/rgb/000261.mp4,data/train/view4/rgb/000261.mp4
262,1,2,0,0,98.0,61.0,119.0,-1.0,520.0,10.0,3,2,1.0,468.0,478.0,-1,-1,-1,data/train/audio/000262.wav,data/train/view1/rgb/000262.mp4,data/train/view2/rgb/000262.mp4,data/train/view3/rgb/000262.mp4,data/train/view4/rgb/000262.mp4
263,4,1,1,0,88.0,56.0,91.0,-1.0,296.0,86.0,0,0,0.0,0.0,86.0,-1,-1,-1,data/train/audio/000263.wav,data/train/view1/rgb/000263.mp4,data/train/view2/rgb/000263.mp4,data/train/view3/rgb/000263.mp4,data/train/view4/rgb/000263.mp4
264,5,1,0,1,81.0,67.0,136.0,-1.0,363.0,134.0,3,2,1.0,327.0,461.0,-1,-1,-1,data/train/audio/000264.wav,data/train/view1/rgb/000264.mp4,data/train/view2/rgb/000264.mp4,data/train/view3/rgb/000264.mp4,data/train/view4/rgb/000264.mp4
265,6,2,0,1,49.0,59.0,175.0,-1.0,128.0,15.0,3,2,1.0,115.0,130.0,-1,-1,-1,data/train/audio/000265.wav,data/train/view1/rgb/000265.mp4,data/train/view2/rgb/000265.mp4,data/train/view3/rgb/000265.mp4,data/train/view4/rgb/000265.mp4
266,5,0,0,0,81.0,67.0,136.0,-1.0,363.0,134.0,1,2,0.34,128.0,262.0,-1,-1,-1,data/train/audio/000266.wav,data/train/view1/rgb/000266.mp4,data/train/view2/rgb/000266.mp4,data/train/view3/rgb/000266.mp4,data/train/view4/rgb/000266.mp4
267,2,0,1,1,69.0,42.0,72.0,-1.0,185.0,2.0,3,2,1.0,167.0,169.0,-1,-1,-1,data/train/audio/000267.wav,data/train/view1/rgb/000267.mp4,data/train/view2/rgb/000267.mp4,data/train/view3/rgb/000267.mp4,data/train/view4/rgb/000267.mp4
268,5,2,0,0,81.0,67.0,136.0,-1.0,363.0,134.0,1,2,0.34,128.0,262.0,-1,-1,-1,data/train/audio/000268.wav,data/train/view1/rgb/000268.mp4,data/train/view2/rgb/000268.mp4,data/train/view3/rgb/000268.mp4,data/train/view4/rgb/000268.mp4
269,6,1,1,0,49.0,59.0,175.0,-1.0,128.0,15.0,0,0,0.0,0.0,15.0,-1,-1,-1,data/train/audio/000269.wav,data/train/view1/rgb/000269.mp4,data/train/view2/rgb/000269.mp4,data/train/view3/rgb/000269.mp4,data/train/view4/rgb/000269.mp4
270,9,0,0,0,80.0,80.0,131.0,45.0,471.6,15.0,1,2,0.34,159.0,174.0,-1,-1,-1,data/train/audio/000270.wav,data/train/view1/rgb/000270.mp4,data/train/view2/rgb/000270.mp4,data/train/view3/rgb/000270.mp4,data/train/view4/rgb/000270.mp4
271,1,0,1,0,98.0,61.0,119.0,-1.0,520.0,10.0,2,2,0.82,399.0,409.0,-1,-1,-1,data/train/audio/000271.wav,data/train/view1/rgb/000271.mp4,data/train/view2/rgb/000271.mp4,data/train/view3/rgb/000271.mp4,data/train/view4/rgb/000271.mp4
272,1,0,1,0,98.0,61.0,119.0,-1.0,520.0,10.0,3,1,1.0,260.0,270.0,-1,-1,-1,data/train/audio/000272.wav,data/train/view1/rgb/000272.mp4,data/train/view2/rgb/000272.mp4,data/train/view3/rgb/000272.mp4,data/train/view4/rgb/000272.mp4
273,2,0,1,1,69.0,42.0,72.0,-1.0,185.0,2.0,2,1,0.82,76.0,78.0,-1,-1,-1,data/train/audio/000273.wav,data/train/view1/rgb/000273.mp4,data/train/view2/rgb/000273.mp4,data/train/view3/rgb/000273.mp4,data/train/view4/rgb/000273.mp4
274,5,0,0,1,81.0,67.0,136.0,-1.0,363.0,134.0,3,2,1.0,327.0,461.0,-1,-1,-1,data/train/audio/000274.wav,data/train/view1/rgb/000274.mp4,data/train/view2/rgb/000274.mp4,data/train/view3/rgb/000274.mp4,data/train/view4/rgb/000274.mp4
275,3,2,0,0,69.0,39.0,85.0,-1.0,202.0,3.0,2,1,0.82,82.0,85.0,-1,-1,-1,data/train/audio/000275.wav,data/train/view1/rgb/000275.mp4,data/train/view2/rgb/000275.mp4,data/train/view3/rgb/000275.mp4,data/train/view4/rgb/000275.mp4
276,8,1,1,0,135.0,135.0,164.0,56.0,1239.84,31.0,1,1,0.34,266.0,297.0,-1,-1,-1,data/train/audio/000276.wav,data/train/view1/rgb/000276.mp4,data/train/view2/rgb/000276.mp4,data/train/view3/rgb/000276.mp4,data/train/view4/rgb/000276.mp4
277,8,2,0,1,135.0,135.0,164.0,56.0,1239.84,31.0,1,1,0.34,266.0,297.0,-1,-1,-1,data/train/audio/000277.wav,data/train/view1/rgb/000277.mp4,data/train/view2/rgb/000277.mp4,data/train/view3/rgb/000277.mp4,data/train/view4/rgb/000277.mp4
278,6,1,0,0,49.0,59.0,175.0,-1.0,128.0,15.0,3,1,1.0,64.0,79.0,-1,-1,-1,data/train/audio/000278.wav,data/train/view1/rgb/000278.mp4,data/train/view2/rgb/000278.mp4,data/train/view3/rgb/000278.mp4,data/train/view4/rgb/000278.mp4
279,4,0,0,0,88.0,56.0,91.0,-1.0,296.0,86.0,3,2,1.0,266.0,352.0,-1,-1,-1,data/train/audio/000279.wav,data/train/view1/rgb/000279.mp4,data/train/view2/rgb/000279.mp4,data/train/view3/rgb/000279.mp4,data/train/view4/rgb/000279.mp4
280,7,1,0,0,193.0,193.0,241.0,69.0,3209.397,59.0,2,1,0.82,1489.0,1548.0,-1,-1,-1,data/train/audio/000280.wav,data/train/view1/rgb/000280.mp4,data/train/view2/rgb/000280.mp4,data/train/view3/rgb/000280.mp4,data/train/view4/rgb/000280.mp4
281,2,2,1,1,69.0,42.0,72.0,-1.0,185.0,2.0,2,2,0.82,137.0,139.0,-1,-1,-1,data/train/audio/000281.wav,data/train/view1/rgb/000281.mp4,data/train/view2/rgb/000281.mp4,data/train/view3/rgb/000281.mp4,data/train/view4/rgb/000281.mp4
282,6,2,0,0,49.0,59.0,175.0,-1.0,128.0,15.0,2,1,0.82,53.0,68.0,-1,-1,-1,data/train/audio/000282.wav,data/train/view1/rgb/000282.mp4,data/train/view2/rgb/000282.mp4,data/train/view3/rgb/000282.mp4,data/train/view4/rgb/000282.mp4
283,1,2,0,1,98.0,61.0,119.0,-1.0,520.0,10.0,3,2,1.0,468.0,478.0,-1,-1,-1,data/train/audio/000283.wav,data/train/view1/rgb/000283.mp4,data/train/view2/rgb/000283.mp4,data/train/view3/rgb/000283.mp4,data/train/view4/rgb/000283.mp4
